UUID,Concat,Concat_Tokenized
ebc21bca-2a49-4afd-854a-f59fa5ce80ed,St Joseph Catholic ES (1)5 Robinson Street North School,"[""St"", ""Joseph"", ""Catholic"", ""ES"", """", ""1"", """", ""5"", ""Robinson"", ""Street"", ""North"", ""School""]"
2899c801-22be-4489-a81d-81c3eeb3575f,St Mary Catholic ES (1)5719 Morrison St School,"[""St"", ""Mary"", ""Catholic"", ""ES"", """", ""1"", """", ""5719"", ""Morrison"", ""St"", ""School""]"
fefac60c-ece8-4be0-a1f5-228da3c3f559,St Mary Catholic ES (2)120 Plymouth Rd School,"[""St"", ""Mary"", ""Catholic"", ""ES"", """", ""2"", """", ""120"", ""Plymouth"", ""Rd"", ""School""]"
fcf7e7f5-cf45-4f89-a7fb-2a36978410c6,"St Michael Catholic ES387 Line 3, R. R. #2 School","[""St"", ""Michael"", ""Catholic"", ""ES"", ""387"", ""Line"", ""3"", """", ""R."", ""R."", ""#"", ""2"", ""School""]"
afa232b5-da58-4e72-85dd-c01b7ebb542f,St Peter Catholic ES7 Aberdeen Circle School,"[""St"", ""Peter"", ""Catholic"", ""ES"", ""7"", ""Aberdeen"", ""Circle"", ""School""]"
7c3a383b-cff3-4f40-beab-3e94fb7db074,St Philomena Catholic ES1332 Phillips St School,"[""St"", ""Philomena"", ""Catholic"", ""ES"", ""1332"", ""Phillips"", ""St"", ""School""]"
6aa9e944-20ab-4488-9581-e4ae99fba6f3,St Theresa Catholic ES58 Seymour Ave. School,"[""St"", ""Theresa"", ""Catholic"", ""ES"", ""58"", ""Seymour"", ""Ave."", ""School""]"
23183069-4db7-443f-a252-d475e61f4822,St Therese Catholic ES530 Killaly St E School,"[""St"", ""Therese"", ""Catholic"", ""ES"", ""530"", ""Killaly"", ""St"", ""E"", ""School""]"
1f02fdc7-ba46-4a21-8488-8963c536ded4,St Thomas Centre68  Eastchester Dr School,"[""St"", ""Thomas"", ""Centre"", ""68"", ""Eastchester"", ""Dr"", ""School""]"
41bdf807-eb9c-43d8-a0e9-d60388795a21,St Vincent de Paul Catholic ES3900 Kalar Road School,"[""St"", ""Vincent"", ""de"", ""Paul"", ""Catholic"", ""ES"", ""3900"", ""Kalar"", ""Road"", ""School""]"
1bc3874f-db1c-4d9c-9387-0c4bd2cb1a4e,St. Teresa of Calcutta CES125  1st  St S School,"[""St."", ""Teresa"", ""of"", ""Calcutta"", ""CES"", ""125"", ""1"", ""st"", ""St"", ""S"", ""School""]"
c1621190-fca1-4466-a3a5-d2fd60ddf0c2,St. John Henry Newman Elementary School8120  Cardinal Newman Way School,"[""St."", ""John"", ""Henry"", ""Newman"", ""Elementary"", ""School"", ""8120"", ""Cardinal"", ""Newman"", ""Way"", ""School""]"
f48eb5ac-537f-4bd1-add6-39effecc332c,St. John South Adult Learning Centre54 Jarvis Street School,"[""St."", ""John"", ""South"", ""Adult"", ""Learning"", ""Centre"", ""54"", ""Jarvis"", ""Street"", ""School""]"
74af1c49-3ac6-48ff-b3a6-4d19049f229f,St. Mark Catholic ES4114 Mountain Street School,"[""St."", ""Mark"", ""Catholic"", ""ES"", ""4114"", ""Mountain"", ""Street"", ""School""]"
84660ba7-d997-4901-806f-a20eb1edf905,Holy Cross602 Lakeheights Rd School,"[""Holy"", ""Cross"", ""602"", ""Lakeheights"", ""Rd"", ""School""]"
663af128-27fd-4fd0-a790-ad8ec325d4a9,Mother St Bride 414 2nd Ave W School,"[""Mother"", ""St"", ""Bride"", ""414"", ""2"", ""nd"", ""Ave"", ""W"", ""School""]"
ba9abc26-decf-4cc3-8806-e86ea38a6b1a,Our Lady of Fatima60 Marshall Ave School,"[""Our"", ""Lady"", ""of"", ""Fatima"", ""60"", ""Marshall"", ""Ave"", ""School""]"
1aaf3ed8-8ce1-4c87-826f-b90148db8344,St. Gregory152 Fair View Lane RR3 School,"[""St."", ""Gregory"", ""152"", ""Fair"", ""View"", ""Lane"", ""RR"", ""3"", ""School""]"
2c7ed2e7-f2c2-42b5-be30-75bc6e4cfdff,St. Hubert850 Lorne Ave School,"[""St."", ""Hubert"", ""850"", ""Lorne"", ""Ave"", ""School""]"
6a85f028-991d-419e-8af0-3c2480d0b898,St. Joseph & Scollard Hall675 O'Brien St School,"[""St."", ""Joseph"", ""&"", ""Scollard"", ""Hall"", ""675"", ""O"", ""'"", ""Brien"", ""St"", ""School""]"
8d88bbd7-df47-4944-bd64-eacb113fcb99,Our Lady of Sorrows680 Coursol Rd School,"[""Our"", ""Lady"", ""of"", ""Sorrows"", ""680"", ""Coursol"", ""Rd"", ""School""]"
bf962d99-fcb1-4fd8-81f9-5ae3fe9f92c6,St Alexander900 Bloem St School,"[""St"", ""Alexander"", ""900"", ""Bloem"", ""St"", ""School""]"
6d7a7d3c-b9c5-4598-b6f5-8907d44a21db,St. Francis68 Gertrude St E School,"[""St."", ""Francis"", ""68"", ""Gertrude"", ""St"", ""E"", ""School""]"
ac8bbd1c-40be-4313-b058-e16b903efea0,St. Joseph570 First Ave E School,"[""St."", ""Joseph"", ""570"", ""First"", ""Ave"", ""E"", ""School""]"
cecb24f6-aff0-4e2d-8d61-8767f4165ed2,St. Luke225 Miliani Road School,"[""St."", ""Luke"", ""225"", ""Miliani"", ""Road"", ""School""]"
fbd10048-55b8-4633-aade-573eb6248f4c,St. Theresa1475 Main Street North School,"[""St."", ""Theresa"", ""1475"", ""Main"", ""Street"", ""North"", ""School""]"
06459f6b-340a-4796-b43a-c19702707a44,St. Victor800 John St School,"[""St."", ""Victor"", ""800"", ""John"", ""St"", ""School""]"
4485d3b7-7cd0-4e7f-9346-50155546faa9,Bishop Belleau School18 Bay Road School,"[""Bishop"", ""Belleau"", ""School"", ""18"", ""Bay"", ""Road"", ""School""]"
2700d0d7-4108-40bb-931e-9ae2a324d2c7,English Catholic Central School245  Shepherdson Road School,"[""English"", ""Catholic"", ""Central"", ""School"", ""245"", ""Shepherdson"", ""Road"", ""School""]"
9fc7659c-c8d0-444f-a061-e7fd445b7838,Holy Family School84 EIGHTH Ave School,"[""Holy"", ""Family"", ""School"", ""84"", ""EIGHTH"", ""Ave"", ""School""]"
71a7ed03-3837-4477-b6a2-fb2e2f66c4c7,383 Birch Street North383 Birch Street North School,"[""383"", ""Birch"", ""Street"", ""North"", ""383"", ""Birch"", ""Street"", ""North"", ""School""]"
2d6e8836-f133-4542-ba64-8bfd33eb72df,Aileen-Wright English Catholic S75  Sixth St School,"[""Aileen-Wright"", ""English"", ""Catholic"", ""S"", ""75"", ""Sixth"", ""St"", ""School""]"
5acefe86-df1c-4c44-9c79-8d73888abb1d,O'Gorman High School150 George Street School,"[""O"", ""'"", ""Gorman"", ""High"", ""School"", ""150"", ""George"", ""Street"", ""School""]"
7e9e0b7a-5a05-43d7-a67f-dc936cad50dd,O'Gorman Intermediate School490 MacLean Drive School,"[""O"", ""'"", ""Gorman"", ""Intermediate"", ""School"", ""490"", ""MacLean"", ""Drive"", ""School""]"
7642e147-f141-442d-b11f-e3a9797a51f8,Sacred Heart School (2)63 Churchill Drive School,"[""Sacred"", ""Heart"", ""School"", """", ""2"", """", ""63"", ""Churchill"", ""Drive"", ""School""]"
1caeb6a1-03ff-4b3c-bd98-636b6ac1f180,St Anne Sep S200 Church St School,"[""St"", ""Anne"", ""Sep"", ""S"", ""200"", ""Church"", ""St"", ""School""]"
4f9538f0-54a1-4e2d-8777-9a97ada05cfc,St Jerome School128 Woods Street School,"[""St"", ""Jerome"", ""School"", ""128"", ""Woods"", ""Street"", ""School""]"
1eb340a1-e3a9-4228-9260-19e67c0979e4,"St Joseph SchoolBox 1270, Huot Street School","[""St"", ""Joseph"", ""SchoolBox"", ""1270"", """", ""Huot"", ""Street"", ""School""]"
b7ffb1f6-58dc-4638-ba09-12afb1a53aff,St Patrick School119 Lang Street School,"[""St"", ""Patrick"", ""School"", ""119"", ""Lang"", ""Street"", ""School""]"
bc7c2404-b59f-4133-9015-0a1012bdd4b1,St Patricks S6 Cedar St School,"[""St"", ""Patricks"", ""S"", ""6"", ""Cedar"", ""St"", ""School""]"
022879ad-923e-44f1-a5ac-83f5dda32da2,St Paul School387  Balsam St. North St N School,"[""St"", ""Paul"", ""School"", ""387"", ""Balsam"", ""St."", ""North"", ""St"", ""N"", ""School""]"
fe83867a-c9c7-4474-ad18-8150265c62cf,Dryden Board Office75 Van Horne Avenue Administrative offices and related facilities,"[""Dryden"", ""Board"", ""Office"", ""75"", ""Van"", ""Horne"", ""Avenue"", ""Administrative"", ""offices"", ""and"", ""related"", ""facilities""]"
3a3361b5-d471-408f-973b-eccb7d0e59bd,Fort Frances Board Office555 Flinders Ave Administrative offices and related facilities,"[""Fort"", ""Frances"", ""Board"", ""Office"", ""555"", ""Flinders"", ""Ave"", ""Administrative"", ""offices"", ""and"", ""related"", ""facilities""]"
dabca5e3-b91e-4d65-987e-882b9be708d5,Our Lady of the Way School17 Boucherville Road School,"[""Our"", ""Lady"", ""of"", ""the"", ""Way"", ""School"", ""17"", ""Boucherville"", ""Road"", ""School""]"
02fa923a-84e1-485f-b357-17f7082627a4,St. Mary755 Flinders Ave School,"[""St."", ""Mary"", ""755"", ""Flinders"", ""Ave"", ""School""]"
a6c8062e-9d70-491c-86a7-e7dd6502ef6a,St. Michael's School (closed Jan 2020)820 Fifth Street East School,"[""St."", ""Michael"", ""'"", ""s"", ""School"", """", ""closed"", ""Jan"", ""2020"", """", ""820"", ""Fifth"", ""Street"", ""East"", ""School""]"
305989e3-3015-46a2-94af-4818209f516a,St. Patrick's School160 Hemlock Avenue School,"[""St."", ""Patrick"", ""'"", ""s"", ""School"", ""160"", ""Hemlock"", ""Avenue"", ""School""]"
6edcdba4-d6e5-4441-bacc-74d20cd03c5c,Sacred Heart School41 Eighth Avenue School,"[""Sacred"", ""Heart"", ""School"", ""41"", ""Eighth"", ""Avenue"", ""School""]"
c484e08b-b0ba-474a-81a1-db0ed51e9ac1,St. Francis School (closed Jan 2020675 Flinders Avenue School,"[""St."", ""Francis"", ""School"", """", ""closed"", ""Jan"", ""2020675"", ""Flinders"", ""Avenue"", ""School""]"
10262c55-4b28-43fa-b822-8994878c3e4e,St. Joseph's School185 Parkdale Road School,"[""St."", ""Joseph"", ""'"", ""s"", ""School"", ""185"", ""Parkdale"", ""Road"", ""School""]"
6419249c-a818-4da0-bddf-2e7652863b81,A Y Jackson SS150 Abbeyhill Dr School,"[""A"", ""Y"", ""Jackson"", ""SS"", ""150"", ""Abbeyhill"", ""Dr"", ""School""]"
5c34a462-d59e-4599-8181-f2858382a061,Adrienne Clarkson ES170 Stoneway Dr School,"[""Adrienne"", ""Clarkson"", ""ES"", ""170"", ""Stoneway"", ""Dr"", ""School""]"
a6f84a26-7823-4aba-a876-86c0af2e1849,Adult HS300 Rochester St School,"[""Adult"", ""HS"", ""300"", ""Rochester"", ""St"", ""School""]"
df932cb5-e2df-41c2-b84b-402bbfc2459c,Arch Street PS2129  Arch St School,"[""Arch"", ""Street"", ""PS"", ""2129"", ""Arch"", ""St"", ""School""]"
6bc04ba3-2b5b-463b-bd5c-d5677e761e47,Avalon PS2080 Portobello Blvd School,"[""Avalon"", ""PS"", ""2080"", ""Portobello"", ""Blvd"", ""School""]"
30ee96a3-6310-4748-8dc1-807ee6f5c83b,Barrhaven PS80 Larkin Dr School,"[""Barrhaven"", ""PS"", ""80"", ""Larkin"", ""Dr"", ""School""]"
fe5b9d79-ba5d-403a-bdb4-12eb4a4ae275,Bell's Corners P.S3770 Old Richmond Rd School,"[""Bell"", ""'"", ""s"", ""Corners"", ""P.S"", ""3770"", ""Old"", ""Richmond"", ""Rd"", ""School""]"
124a4acf-85b7-4bd2-8b9c-01267b6ef757,Berrigan Elementary School199 Berrigan Dr School,"[""Berrigan"", ""Elementary"", ""School"", ""199"", ""Berrigan"", ""Dr"", ""School""]"
8df2f145-c9ef-49a1-a447-c6d0090c54ab,Blossom Park PS3810 6th St School,"[""Blossom"", ""Park"", ""PS"", ""3810"", ""6"", ""th"", ""St"", ""School""]"
72102724-88f5-4a66-ba67-0822e02ca23d,Broadview Avenue PS535 Dovercourt Avenue School,"[""Broadview"", ""Avenue"", ""PS"", ""535"", ""Dovercourt"", ""Avenue"", ""School""]"
59ea64ee-5e84-484d-94fe-dfc131aa0a90,Brookfield HS824 Brookfield Rd School,"[""Brookfield"", ""HS"", ""824"", ""Brookfield"", ""Rd"", ""School""]"
3a9cdbc4-2d94-448d-b81e-5dc02c52df7e,Cairine Wilson SS975 Orleans Blvd School,"[""Cairine"", ""Wilson"", ""SS"", ""975"", ""Orleans"", ""Blvd"", ""School""]"
344dc5c6-2f5c-409d-8986-dfb0ca48fe3b,Carson Grove PS1401  Matheson Rd School,"[""Carson"", ""Grove"", ""PS"", ""1401"", ""Matheson"", ""Rd"", ""School""]"
5ede3e95-9293-403c-88be-14e3b09702b1,Castlefrank ES55 McCurdy Dr School,"[""Castlefrank"", ""ES"", ""55"", ""McCurdy"", ""Dr"", ""School""]"
54e61cc1-5837-44ca-b2c0-52cf57b29d0d,Castor Valley ESRR 2 2630 Grey's Creek Rd School,"[""Castor"", ""Valley"", ""ESRR"", ""2"", ""2630"", ""Grey"", ""'"", ""s"", ""Creek"", ""Rd"", ""School""]"
4900e16e-d3b8-41a1-91a4-cbe4d251249c,Chapman Mills Public School260 Leamington Way School,"[""Chapman"", ""Mills"", ""Public"", ""School"", ""260"", ""Leamington"", ""Way"", ""School""]"
d28870b9-610e-4db0-94b8-521f943e25ef,Charles H. Hulse PS2605 Alta Vista Dr School,"[""Charles"", ""H."", ""Hulse"", ""PS"", ""2605"", ""Alta"", ""Vista"", ""Dr"", ""School""]"
101afd28-dea1-46c4-abb6-1dd06abdf631,Churchill Alternative School345 Ravenhill Ave School,"[""Churchill"", ""Alternative"", ""School"", ""345"", ""Ravenhill"", ""Ave"", ""School""]"
7b0d3879-f6f2-4905-be9a-bb776dcd0bb5,A Lorne Cassidy E S27 Hobin St School,"[""A"", ""Lorne"", ""Cassidy"", ""E"", ""S"", ""27"", ""Hobin"", ""St"", ""School""]"
be209129-5811-4bc5-8250-5cd7627ba514,Agincourt Road PS1250 Agincourt Rd School,"[""Agincourt"", ""Road"", ""PS"", ""1250"", ""Agincourt"", ""Rd"", ""School""]"
73e842a7-72af-49e0-aec0-8451c8f40a00,Albert St Admin. Centre440 Albert St Administrative offices and related facilities,"[""Albert"", ""St"", ""Admin."", ""Centre"", ""440"", ""Albert"", ""St"", ""Administrative"", ""offices"", ""and"", ""related"", ""facilities""]"
3484c07f-d97c-4af3-a87d-7d3208c1d961,Alta Vista PS1349 Randall Ave School,"[""Alta"", ""Vista"", ""PS"", ""1349"", ""Randall"", ""Ave"", ""School""]"
3ae9fa5f-78c5-4f5d-9f29-e0381066e595,Bayshore PS145 Woodridge Cres School,"[""Bayshore"", ""PS"", ""145"", ""Woodridge"", ""Cres"", ""School""]"
d470c2f1-9f27-40b1-8bf3-4573ff71130f,Bayview PS185 Owl Dr School,"[""Bayview"", ""PS"", ""185"", ""Owl"", ""Dr"", ""School""]"
e0b106ba-49fa-406b-a5dd-09ee213c5812,Bell HS40 Cassidy Rd School,"[""Bell"", ""HS"", ""40"", ""Cassidy"", ""Rd"", ""School""]"
179d8e5a-2c88-45e5-bd4c-0a573f2ab35b,Board Office133 Greenbank Rd Administrative offices and related facilities,"[""Board"", ""Office"", ""133"", ""Greenbank"", ""Rd"", ""Administrative"", ""offices"", ""and"", ""related"", ""facilities""]"
97798691-ac55-473b-be17-3e14c5d2c588,Briargreen PS19 Parkfield Cres School,"[""Briargreen"", ""PS"", ""19"", ""Parkfield"", ""Cres"", ""School""]"
5135cf79-95fe-431d-aa69-60c419322518,Bridlewood Community Elementary S63 Bluegrass Dr School,"[""Bridlewood"", ""Community"", ""Elementary"", ""S"", ""63"", ""Bluegrass"", ""Dr"", ""School""]"
1dc929b4-a432-4df7-a65a-2ee83df0b692,Cambridge Street PS250 Cambridge St N School,"[""Cambridge"", ""Street"", ""PS"", ""250"", ""Cambridge"", ""St"", ""N"", ""School""]"
d7757087-e458-43a9-9e2d-6cc017c4f73a,Canterbury HS900 Canterbury Ave School,"[""Canterbury"", ""HS"", ""900"", ""Canterbury"", ""Ave"", ""School""]"
e180745f-7a24-4a5e-ab95-d30303a9c7cd,Carleton Heights1660 Prince of Wales Dr School,"[""Carleton"", ""Heights"", ""1660"", ""Prince"", ""of"", ""Wales"", ""Dr"", ""School""]"
a25aebec-de9c-4def-a4d0-4c06d1606e29,Cedarview Middle S2760 Cedarview Rd School,"[""Cedarview"", ""Middle"", ""S"", ""2760"", ""Cedarview"", ""Rd"", ""School""]"
6d5c2c1b-56c9-43ac-8fb7-f6455dff5ef5,Centennial PS 376 Gloucester St School,"[""Centennial"", ""PS"", ""376"", ""Gloucester"", ""St"", ""School""]"
25a749d2-f93e-4290-a653-8daa73a459fa,Century Public PS8 Redpine Dr School,"[""Century"", ""Public"", ""PS"", ""8"", ""Redpine"", ""Dr"", ""School""]"
b879df4e-48fe-426c-94b4-548693b4826b,Clifford Bowey Public  School1300 Kitchener Ave School,"[""Clifford"", ""Bowey"", ""Public"", ""School"", ""1300"", ""Kitchener"", ""Ave"", ""School""]"
9369f66e-3533-409a-91af-dd1f660cd557,Colonel By SS2381 Ogilvie Rd School,"[""Colonel"", ""By"", ""SS"", ""2381"", ""Ogilvie"", ""Rd"", ""School""]"
c15fcd79-b247-452a-902c-de6c66e07869,Confederation HS1645 Woodroffe Ave School,"[""Confederation"", ""HS"", ""1645"", ""Woodroffe"", ""Ave"", ""School""]"
8e622c7e-e2b8-4d17-9a17-295b7157d116,Connaught PS1149 Gladstone Ave School,"[""Connaught"", ""PS"", ""1149"", ""Gladstone"", ""Ave"", ""School""]"
fc1f4533-c749-4fcb-a536-c05116515781,Convent Glen E S1708 Grey Nuns Dr School,"[""Convent"", ""Glen"", ""E"", ""S"", ""1708"", ""Grey"", ""Nuns"", ""Dr"", ""School""]"
6e4ab987-071b-44ee-a5b9-dc744edf53a1,Crystal Bay Centre for Special Education31 Moodie Dr School,"[""Crystal"", ""Bay"", ""Centre"", ""for"", ""Special"", ""Education"", ""31"", ""Moodie"", ""Dr"", ""School""]"
20e1e516-098e-4f1c-b75e-1d25cbfafca6,Dunlop E S1310 Pebble Rd School,"[""Dunlop"", ""E"", ""S"", ""1310"", ""Pebble"", ""Rd"", ""School""]"
43dea339-513a-4266-baeb-f84483ee74ec,Dunning-Foubert ES1610 Prestwick Dr School,"[""Dunning-Foubert"", ""ES"", ""1610"", ""Prestwick"", ""Dr"", ""School""]"
6deb1214-1b93-464e-a663-d9861409f818,Earl of March SS4 The Parkway School,"[""Earl"", ""of"", ""March"", ""SS"", ""4"", ""The"", ""Parkway"", ""School""]"
f01e266e-319d-4ce3-a44e-6340a66c846d,Fallingbrook Community ES679 Deancourt Cres School,"[""Fallingbrook"", ""Community"", ""ES"", ""679"", ""Deancourt"", ""Cres"", ""School""]"
7acefa09-68c7-4aa5-ba89-f1ae304820ef,Farley Mowat PS75 Waterbridge Dr School,"[""Farley"", ""Mowat"", ""PS"", ""75"", ""Waterbridge"", ""Dr"", ""School""]"
1836270b-7e9b-4ebf-84f7-1c33529baf24,Featherston Drive PS1801 Featherston Dr School,"[""Featherston"", ""Drive"", ""PS"", ""1801"", ""Featherston"", ""Dr"", ""School""]"
783a33aa-5b7e-4abc-89da-7a8445780148,Forest Valley ES1570 Forest Valley Dr School,"[""Forest"", ""Valley"", ""ES"", ""1570"", ""Forest"", ""Valley"", ""Dr"", ""School""]"
37a995c4-4297-464e-9f19-08668db8ab31,Frederick Banting Secondary Alternate1453 Stittsville Main St School,"[""Frederick"", ""Banting"", ""Secondary"", ""Alternate"", ""1453"", ""Stittsville"", ""Main"", ""St"", ""School""]"
69d22ba8-b714-4ac2-b83c-b4a7034a510f,General Vanier PS1025 Harkness Ave School,"[""General"", ""Vanier"", ""PS"", ""1025"", ""Harkness"", ""Ave"", ""School""]"
ab8015c4-ff71-4c83-a471-ec6429c46fa1,Glen Ogilvie PS46 Centrepark Dr School,"[""Glen"", ""Ogilvie"", ""PS"", ""46"", ""Centrepark"", ""Dr"", ""School""]"
88382953-8d1e-42b5-bb38-a6b4c73365c8,Gloucester HS2060 Ogilvie Rd School,"[""Gloucester"", ""HS"", ""2060"", ""Ogilvie"", ""Rd"", ""School""]"
9495fc9e-e805-45a8-8456-0fc62960cf42,Goulbourn Middle S2176 Huntley Rd School,"[""Goulbourn"", ""Middle"", ""S"", ""2176"", ""Huntley"", ""Rd"", ""School""]"
1e822105-0499-4d71-9d61-e9387f5438f5,Hawthorne PS2158 St Laurent Blvd School,"[""Hawthorne"", ""PS"", ""2158"", ""St"", ""Laurent"", ""Blvd"", ""School""]"
b528faef-9564-4c59-a00e-696b3a9a8b71,Henry Larsen ES1750 Sunview Dr School,"[""Henry"", ""Larsen"", ""ES"", ""1750"", ""Sunview"", ""Dr"", ""School""]"
aaab82bc-06af-4df2-893a-89771c62e449,Henry Munro Middle S2105 Kender Ave School,"[""Henry"", ""Munro"", ""Middle"", ""S"", ""2105"", ""Kender"", ""Ave"", ""School""]"
884b810c-62ff-4560-bc8f-af344212e08e,Hopewell Avenue PS17 Hopewell Ave School,"[""Hopewell"", ""Avenue"", ""PS"", ""17"", ""Hopewell"", ""Ave"", ""School""]"
2d656667-eaa5-404e-8458-07ba274545b6,Huntley Centennial PS118 Langstaff Dr School,"[""Huntley"", ""Centennial"", ""PS"", ""118"", ""Langstaff"", ""Dr"", ""School""]"
2fd79197-50bd-46e9-a6e1-f397f3fae3b5,J. H. Putman PS2051 Bel-Air Dr School,"[""J."", ""H."", ""Putman"", ""PS"", ""2051"", ""Bel-Air"", ""Dr"", ""School""]"
8d12262f-8d87-4d75-87b6-b0036dd2d01c,John Young ES5 Morton Dr School,"[""John"", ""Young"", ""ES"", ""5"", ""Morton"", ""Dr"", ""School""]"
429a7929-cc71-4555-b638-2d0b3a56c101,Kanata Highlands PS425 Terry Fox Drive School,"[""Kanata"", ""Highlands"", ""PS"", ""425"", ""Terry"", ""Fox"", ""Drive"", ""School""]"
18fbf453-1eac-44ce-9f94-2bb9c44ded18,Kars on the Rideau PS6680 Dorack Dr School,"[""Kars"", ""on"", ""the"", ""Rideau"", ""PS"", ""6680"", ""Dorack"", ""Dr"", ""School""]"
0dfb30b3-94ed-442f-a273-7711be1a117f,D. Aubrey Moodie Intermediate S595 Moodie Dr School,"[""D."", ""Aubrey"", ""Moodie"", ""Intermediate"", ""S"", ""595"", ""Moodie"", ""Dr"", ""School""]"
699ad072-b191-416f-960b-8c8a5631f127,D. Roy Kennedy919 Woodroffe Ave School,"[""D."", ""Roy"", ""Kennedy"", ""919"", ""Woodroffe"", ""Ave"", ""School""]"
25ca84d0-b5f9-45f5-a27e-03e281afa548,Devonshire PS100 Breezehill Ave N School,"[""Devonshire"", ""PS"", ""100"", ""Breezehill"", ""Ave"", ""N"", ""School""]"
4b4fd870-54e0-402a-8d30-895868fd3e15,Elgin Street PS310 Elgin St School,"[""Elgin"", ""Street"", ""PS"", ""310"", ""Elgin"", ""St"", ""School""]"
b5faebdd-f715-4509-8ba1-edd299f49b1a,Elizabeth Wynwood PS20 Rossland Ave School,"[""Elizabeth"", ""Wynwood"", ""PS"", ""20"", ""Rossland"", ""Ave"", ""School""]"
059376a8-e8b2-4615-8cee-0c115d460e51,Emily Carr Middle S2681 Innes Rd School,"[""Emily"", ""Carr"", ""Middle"", ""S"", ""2681"", ""Innes"", ""Rd"", ""School""]"
263166ce-c850-4b58-bc37-abd3b7bdd495,Fielding Drive PS777 Fielding Dr School,"[""Fielding"", ""Drive"", ""PS"", ""777"", ""Fielding"", ""Dr"", ""School""]"
e55c75aa-ecf2-44ad-a75c-44d834ceb30c,First Avenue PS73 First Ave School,"[""First"", ""Avenue"", ""PS"", ""73"", ""First"", ""Ave"", ""School""]"
8d9cd2be-f87d-47ff-a905-9fe4a5da3a76,Fisher Park PS250 Holland Ave School,"[""Fisher"", ""Park"", ""PS"", ""250"", ""Holland"", ""Ave"", ""School""]"
d6ec5c3b-ea78-4e38-82e5-250ef24bdb27,Glashan PS28 Arlington Ave School,"[""Glashan"", ""PS"", ""28"", ""Arlington"", ""Ave"", ""School""]"
5604a412-14e0-4e16-ae81-ef6e23a6ef81,Glebe CI212 Glebe Ave School,"[""Glebe"", ""CI"", ""212"", ""Glebe"", ""Ave"", ""School""]"
c9d7b21e-f4a3-479c-affe-652365bc5788,Glen Cairn PS182 Morrena Rd School,"[""Glen"", ""Cairn"", ""PS"", ""182"", ""Morrena"", ""Rd"", ""School""]"
297f730e-c48f-48e1-9b5f-46c490c1b580,Grant Alternative School2625 Draper Ave School,"[""Grant"", ""Alternative"", ""School"", ""2625"", ""Draper"", ""Ave"", ""School""]"
fcbcc065-5cd6-4c42-8520-125dde3dd596,Greely PS7066 Parkway Rd School,"[""Greely"", ""PS"", ""7066"", ""Parkway"", ""Rd"", ""School""]"
68a24405-edbd-4788-8137-edcdfc601002,Half Moon Bay PS3525  River Run Ave School,"[""Half"", ""Moon"", ""Bay"", ""PS"", ""3525"", ""River"", ""Run"", ""Ave"", ""School""]"
13aac6c5-cca7-476e-a349-aee3f012be0a,Heritage PS1375 Colonial Rd School,"[""Heritage"", ""PS"", ""1375"", ""Colonial"", ""Rd"", ""School""]"
